asset,global_task_id,teacher_demo,family,layer,b_frobenius_norm,b_singular_values,delta_frobenius_norm,delta_singular_values,reconstruction_max_abs,reconstruction_relative_l2
N1000,5,46,v_b,14,4.587212500801084,"[4.5870748058726205,0.024856325874131415,0.01992952036126996,0.009066346034218945,0.008673624168226606,0.0057431319679237414,0.003461893181812712,0.0030962945795700177,0.0026706880632629652,0.0024634344967091742,0.0024594738364433614,0.002105443564135785,0.001967393555192415,0.0017867170479423013,0.001709872297445667,0.001604610160343375]",35.50662245586477,"[35.50661651203646,0.014428862253593728,0.011430029297204929,0.0052881651078031475,0.005021011494016897,0.0033589408051570542,0.0019285810551229318,0.0017345744768588135,0.0015623727098277094,0.0014470165082903486,0.001410262477298007,0.0011747107250908854,0.0011125175326119278,0.0010437696180855404,0.000999069619855315,0.0009154340081036201]",0.000487583689391613,0.001666127986195287
N1000,5,46,v_b,15,4.18887849836735,"[4.185757925705787,0.1541907623079781,0.03660912829970785,0.024837745356180416,0.013469005504226948,0.008504396840606995,0.007339729576102169,0.0054769654821470734,0.004468178381094757,0.0034433462213932756,0.003022172974780462,0.002545179791399278,0.002413551550150476,0.0021681885977967866,0.0018047124419647551,0.0017043439521855052]",32.78390811143899,"[32.78375734170831,0.0954833977510335,0.020781370280194573,0.014347611801912767,0.007520445523813913,0.005104619532141825,0.00405357789826058,0.003187787661600686,0.0025640964334798337,0.0019853827840475855,0.0017857134582309653,0.001521768002634003,0.0014064728658501069,0.0012858298782195225,0.0010211615559775477,0.0009580155255420289]",0.0004881451459368691,0.0017066751594876919
N1000,5,46,v_b,16,4.418519969084187,"[4.417798147599603,0.07103884482210442,0.029413759232121087,0.011422117960109621,0.011074727350534622,0.00879448167659499,0.006725604819205466,0.00560612207497143,0.0036280395912630468,0.003260092777571354,0.003065496331240819,0.002869920540687405,0.0024990901922122767,0.0021874228463421236,0.0019663450044220825,0.0017653744439101431]",34.57549318286716,"[34.575462580892975,0.04084238334435134,0.0171795376897024,0.006412348771950994,0.006176162901441151,0.005267646739465656,0.0039095326109974265,0.0033303007436077613,0.002072750613610488,0.0018711130803558422,0.0017753334765033882,0.0016605475968047277,0.0014118906642510598,0.0012596067325794037,0.0011161576860676697,0.0009999381684253925]",0.0004876356397289783,0.0016952626704790457
N1000,5,46,v_b,17,4.421660288203438,"[4.42068071294672,0.08860256184180494,0.020767407089753522,0.012188457116221038,0.009356323911325903,0.006059623622016882,0.0053692227563838825,0.0043958176563142215,0.004072266501151659,0.0037336875027999678,0.0028184627068433225,0.002372229887686909,0.0021797134529730425,0.002021964325066995,0.0018315621853341238,0.0016673666961700302]",34.790670379988526,"[34.790626729162206,0.05249908226876558,0.01229171034670424,0.007217775198916804,0.005561303610061751,0.0035841478592649727,0.0030179446978348596,0.0024376404307737236,0.0023603854129174823,0.002074960574012135,0.0016183602193973834,0.0013422032281791912,0.0012374044697525649,0.0011724452810925536,0.0010269812261672327,0.0009288657577370176]",0.0004860656335949898,0.001644517793438863
N1000,5,48,q_b,0,9.40191228259861,"[9.389191402485757,0.46473530848424655,0.11180791834915826,0.0811704791256704,0.03488385814984857,0.02875933086509314,0.02658303547249582,0.021413882545936007,0.015751106392552706,0.014727913312612985,0.009510867476686925,0.008198873610732094,0.006594385692234692,0.0063047740012421236,0.005614614617997288,0.00491642231393174]",40.560803842487566,"[40.559752114573214,0.27871935933243785,0.0644426433043874,0.04674072656187959,0.019528893147296195,0.01655800008200997,0.015173722638353673,0.012530121187978313,0.00913095011835864,0.008367567605508192,0.005592252607539751,0.004666359307302996,0.003853320997250439,0.0035891294818730514,0.0031872922582721476,0.0027575048652136247]",0.00048807408893480897,0.0016764912183133691
N1000,5,48,q_b,1,8.601526422728,"[8.594033424056898,0.3216680350244204,0.13322044067863933,0.06636501001353576,0.03670782538692022,0.026237271176442666,0.020222917485373092,0.018427474283292777,0.013006811735241241,0.008838182568953119,0.007420659838984059,0.00634988759151093,0.005533490641827043,0.005038945483476756,0.004645509474590863,0.004394971677004657]",38.50982071582748,"[38.509266668475625,0.18511927611270193,0.07695981148419571,0.03742973126286514,0.021295637574630422,0.015133024742028307,0.011825710401908272,0.010646439638567587,0.0072476245131275355,0.005176352471101645,0.0042164737561048386,0.003662325247659704,0.0032937990998745197,0.0029890537648246413,0.002665828274072613,0.0024832987721078244]",0.00048594834515824914,0.0016505713488120261
N1000,5,48,q_b,2,8.527599317769786,"[8.466781084518807,0.908394990515659,0.4162494793099911,0.13480794881625732,0.10780590673869402,0.05081390539347475,0.032630411736454805,0.02740968049119829,0.017644004831146025,0.015389479913987751,0.011633938482563699,0.010579540888998743,0.007308712874857702,0.0056437720312872445,0.005251148906777649,0.004631770147176343]",38.37837255067687,"[38.37314124715665,0.5749044882980994,0.24388891485721706,0.07676095535699705,0.06213193370436306,0.029054581333307093,0.01901157363510441,0.015903004237921986,0.009961916345988002,0.008808379505927721,0.006699880137368377,0.005922067235056262,0.004340849983808639,0.0033500974266002796,0.0029525428630965186,0.0026048015217307583]",0.00048819498624652624,0.0016719781691477672
N1000,5,48,q_b,3,8.582262254461886,"[8.553792111588296,0.6038820315275011,0.29163588572882393,0.1586660924324008,0.08345686942695085,0.048837687901217064,0.04378126514429628,0.030930290045396592,0.01671170072079118,0.01241599732665245,0.010515986098712722,0.008114676114217784,0.006601506128575704,0.0057567966109246605,0.005550061639797022,0.004994285266811331]",38.08664975035144,"[38.08435770874857,0.3633608291792727,0.1732726689399961,0.09053240942723219,0.048222635807840815,0.02831184595723169,0.025242428598985168,0.018241966235563498,0.009351371050232066,0.007239877061575738,0.005987395773139091,0.0044451617475246355,0.0038678258386929216,0.003304285519277826,0.003147426814855146,0.00288116681270363]",0.00048768072156235576,0.0016476414664123122
N1000,5,48,q_b,4,9.156912365996659,"[9.136969175518123,0.5920602558868392,0.08294967030269296,0.060043367986039556,0.04235088913460002,0.027420295802384344,0.021186150508124904,0.015421554364035249,0.013092539688944456,0.012061460140851193,0.009927358158526205,0.0070770161448883715,0.006503359688704129,0.005591211141651915,0.005115092178692275,0.004445950431349117]",40.07439056795453,"[40.072701557208276,0.36127743986509775,0.049060702321385485,0.03465098670533209,0.023925342609120843,0.015788388161103055,0.012004224138337566,0.008731629375572855,0.00785957433388097,0.007080866530157819,0.005593519724157752,0.004034289604417446,0.003654592186215391,0.003164020705467436,0.003000652099173067,0.002526745988744975]",0.000488324652906158,0.0016704482347768006
N1000,5,48,q_b,5,9.997475202382983,"[9.994893265097733,0.2064418458574932,0.07388483342731418,0.03368547443563298,0.026007207368071647,0.023222368171970247,0.020958590699394177,0.015872260701032963,0.014163865933896446,0.009435142133129326,0.0072463325787542375,0.006596792595037344,0.006296489179200057,0.00539418092178963,0.004931328111724257,0.004642916126946758]",41.98372084692824,"[41.98352012278179,0.11786035675814859,0.042268870711246395,0.019291983256439688,0.014983062050893014,0.013337449773701522,0.012369838536579768,0.009143071862685313,0.00817280370115888,0.00542516573303038,0.004273840085543699,0.003798897425026121,0.003531475961356719,0.0030201784744575727,0.002809146573399398,0.002637056496027124]",0.0004879584885202348,0.0016653286687333929
N1000,5,48,q_b,6,9.921998755805301,"[9.917707042932838,0.25772893306389255,0.11066760291626386,0.05063497241482471,0.04214602985656265,0.031358208433870154,0.01943996398753102,0.01601632739746731,0.013757934724814043,0.009765345429010084,0.00895197560097798,0.007059547515119918,0.005605787286705417,0.005212478568564054,0.004834899445668981,0.004500021256944558]",41.85029733489372,"[41.84994769391887,0.15224108778866977,0.06322241986064789,0.028651464454252182,0.0233900304079218,0.018367073916084258,0.011177915499077557,0.009431885455668981,0.007798967059368246,0.005712228157194786,0.005119727804205001,0.004093384484789996,0.003304314754656673,0.003021296923244989,0.0028443988058436407,0.0026073548855386347]",0.0004872627687291242,0.0016750405131917211
N1000,5,48,q_b,7,9.648312440140314,"[9.627522594790385,0.5344707398105958,0.319697007910481,0.07657842441256073,0.05969407454019741,0.03942342867331946,0.03029691388157627,0.020262895679944052,0.013359477499982475,0.011729869767932385,0.00910113819684001,0.0067739896315721256,0.006502941366783845,0.005862029862387604,0.004914091238291451,0.004534913019042514]",41.06020867467199,"[41.05847436120453,0.3231157986378896,0.18389371442941352,0.04359554338293053,0.03422924777887702,0.022342400452842404,0.017200235249586505,0.011991489850160894,0.007625965310186162,0.006601600600946267,0.005371142696346939,0.004059771438130461,0.003812722596111005,0.0034044486460584125,0.0028026641028387643,0.0025944848859818016]",0.0004882024659309536,0.0016705838559677923
N1000,5,48,q_b,8,10.217136510861506,"[10.215875220803769,0.14018510953596577,0.04841329439219119,0.038817019122753184,0.03305464049008996,0.019918082697186375,0.01530678125445689,0.012415299195553476,0.011285830681412944,0.008705107946714313,0.006771743830763236,0.006152050169110275,0.005517219755463121,0.005283331719740926,0.0048686516098124,0.004774399469186854]",42.793272297190526,"[42.79316910113568,0.08249020894015106,0.02809494116169362,0.02273756976422415,0.018272767605061958,0.011323944286737674,0.008675920251008142,0.007293017804894517,0.006699862444565217,0.00496280803499918,0.003773948471051897,0.0034960673366013976,0.003145773973005359,0.0030651061119028066,0.002849327305276376,0.002692220584046334]",0.00048820930533111095,0.0016625092867297501
N1000,5,48,q_b,9,10.210219418183062,"[10.20574945526852,0.28116003534951456,0.07759310904676889,0.05270649605845256,0.042254480325233636,0.027429799442359862,0.017177028594066404,0.014028406171433963,0.010183719444555307,0.00804561998848141,0.007502167363037944,0.006593428141792861,0.005994859069293962,0.0055642747825867716,0.004930380445583903,0.004461766873906298]",42.90739611992763,"[42.90704273800353,0.16188590367246627,0.0451836156032379,0.031082801810626753,0.023614505372729855,0.016019346599566303,0.01008021013431616,0.008121182161439306,0.006003969010246422,0.004739402466670759,0.004301200886093654,0.0038104352635875607,0.003548265190170504,0.0031409057648845795,0.002898015857481016,0.0025127996570761574]",0.0004880958003923297,0.0016455515520204665
N1000,5,48,q_b,10,9.968733953114361,"[9.965728006938976,0.21179428335153214,0.09695644862452324,0.05337556522823028,0.03588066086083518,0.024651623885741963,0.0178310405290511,0.013402578004752376,0.012193953563012045,0.008439280430702452,0.007177351054522371,0.006515405981312309,0.006024579948897642,0.0051220468669782365,0.005022514644093888,0.0046111196016735065]",42.47432347656799,"[42.47408336948217,0.12464966997886914,0.054747025020563694,0.03075351069583241,0.020256173884050394,0.014572981801196743,0.009830681636484059,0.007492632924670236,0.006953472754068995,0.004917623907959674,0.004198563133074401,0.0037643877626799883,0.0034900511855781883,0.0029946113195790606,0.002810292093777041,0.002704540296152586]",0.00048777880147099495,0.0016659759425810695
N1000,5,48,q_b,11,9.093621941431602,"[9.067291831484571,0.6707571350920268,0.12786568238004378,0.09117244758116994,0.03502910915013072,0.027813229153332692,0.02335825685306769,0.017278480639402682,0.015499092795939303,0.014332700226495796,0.010207063700175979,0.008692104983791065,0.007274511304241927,0.005473417882456179,0.005111719279855591,0.00474493520635908]",39.962520717972296,"[39.960328753112584,0.40709618766945105,0.07370920097701066,0.05299330467632189,0.020437465370318163,0.0163150622084676,0.013672560127662292,0.009869552410222663,0.00877474665970624,0.00821501189744613,0.005961137269149386,0.005116182873952077,0.00442811058384455,0.0031353472231009996,0.0028954580017892294,0.002683528807911379]",0.000488158537336858,0.0016544115840204994
N1000,5,48,q_b,12,10.117257005881987,"[10.115679048623711,0.14909859224502495,0.07326859166686335,0.045629141265285535,0.03134939340410525,0.021635103901745438,0.01619718321858166,0.012870667091429897,0.010047698407278803,0.008577892943167001,0.007100692200514726,0.006383171806037793,0.0056772482079031706,0.0051676185985151035,0.004697865304770829,0.004521223624509641]",42.70596329999623,"[42.70584035644721,0.08579114469672819,0.04087668366504237,0.026727288976990938,0.018460808669873822,0.012603941913440461,0.00911557129426809,0.007211743105785886,0.005761286651731402,0.004985976091345887,0.004007054031562475,0.0035010161055473716,0.0032408311043335618,0.0030166434081988287,0.0027775848631041112,0.0026477825692043724]",0.00048786312981974334,0.0016571716156882407
N1000,5,48,q_b,13,10.325786172140448,"[10.32521628102784,0.08269245037371005,0.05053371844689215,0.03443936836803093,0.023369527163689015,0.013228790958871554,0.010096919438026649,0.008960890827886779,0.007332342053865309,0.006957399888343431,0.006891749918557309,0.0061038838223578485,0.005553844818626661,0.005098925146491069,0.004943024445081244,0.004412887600669984]",43.266203981085596,"[43.26615756656364,0.04938538005380282,0.02818742467569975,0.019427943177942435,0.013948678559433185,0.0073319921442142125,0.00597307251542828,0.0051038542100984895,0.0043389591630675255,0.004100704808799196,0.0038765191626822714,0.0034935035358566405,0.0030907405429128733,0.002921865082233346,0.0028129541748081375,0.002557123830068154]",0.0004877448664046824,0.0016652732359227764
N1000,5,48,q_b,14,10.241976267524032,"[10.241513796484158,0.07608346988437474,0.045410973691097783,0.025608130120002813,0.01723112434826085,0.013197348680793529,0.011536290043820629,0.009249192117101027,0.008843194481828558,0.006720332053636385,0.005728436269314539,0.005548749760505767,0.005174808182608344,0.00473284458197511,0.004628673380313126,0.004371140246007218]",42.633021073045704,"[42.632984195651254,0.04345520894019053,0.026990761646269436,0.014690761773980482,0.009595628464079676,0.007574307092071018,0.006653285231552205,0.0051554788253667895,0.005127428129181023,0.003820871445933311,0.003314390671132113,0.0031913834077775313,0.0029677380683590764,0.002710381802122079,0.0025826786555362712,0.0025570082909282684]",0.0004880470805801451,0.00165300269609247
N1000,5,48,q_b,15,9.415541000899864,"[9.406889689343252,0.373304821515742,0.12163837887814023,0.0706259490591762,0.04041206088510422,0.029198007966329265,0.019863759511397117,0.015501611589410113,0.014220985374516033,0.010783681525320245,0.008246820089872497,0.007614078286041862,0.006865130158626759,0.006376292017897443,0.00484093301931228,0.004695217360500381]",40.66410066497442,"[40.663420837566846,0.21816655234129734,0.06960573152514053,0.04000545758436763,0.023550695684758434,0.017040432411327727,0.011256248367298969,0.009460548030701448,0.007989023389838378,0.00606644965747666,0.004766424212184538,0.004311980115381609,0.0039481187543114055,0.0036342017383086604,0.0027941110488188415,0.002623347236150945]",0.0004883037181571126,0.0016750949343612297
N1000,5,48,q_b,16,9.851266716644794,"[9.848757382551629,0.19633518229140762,0.08541915826089604,0.03227082280407037,0.02691879286784554,0.02415502377029224,0.020641335046006716,0.01633883639216627,0.01198582363081671,0.011808977628259039,0.009256289329894005,0.008258666468104246,0.006682488264705149,0.00507628799796809,0.0046816746231217584,0.004260518659135282]",41.60290780061689,"[41.60270423387169,0.11519172476805468,0.049320916622940685,0.01893901363627348,0.015905995142709965,0.014465569877058587,0.011908245188214348,0.009575736052404934,0.007126431178092218,0.006697316956223488,0.005402858031158686,0.004659326708501958,0.003746665433090014,0.0028809860656302537,0.002676755837776007,0.0023928678592490997]",0.00048664206406101584,0.0016520941618915895
N1000,5,48,q_b,17,9.788430058994507,"[9.785207518966821,0.23510978405837551,0.06589799431470164,0.035616562312839065,0.02730077970866569,0.02092120995246127,0.019263168775181163,0.012370868234902242,0.011347710814446231,0.010592611202950818,0.008964256848734229,0.007398755880646159,0.006245411247130193,0.0050444375032153675,0.004708860023834426,0.004393050150247466]",41.10310325129052,"[41.10283146488946,0.14024668778524935,0.038619839697898305,0.02073250426020251,0.01629020748219354,0.012470829449815087,0.011031948646867434,0.007280761866524306,0.006537490308582252,0.00612515185852506,0.005120809959116891,0.00407659153424588,0.0033810399628637763,0.0029555466582995983,0.0026884026118464783,0.002428038393051585]",0.0004876559651165735,0.0016676274193019374
N1000,5,48,v_b,0,4.191578546665055,"[4.186412360927886,0.1999514529380502,0.04677217950997261,0.023899745916447227,0.015211348658736443,0.011121540847294257,0.008406975100171118,0.006764876079739203,0.005248699561205951,0.003431924851825517,0.0031176281497827005,0.002482267889380321,0.0023958842708711675,0.0019410659122802974,0.0018434797018896832,0.0017915809282527514]",32.74530109441201,"[32.74503648985539,0.12742030954258554,0.026877618268350324,0.013756296581363382,0.008664329540431103,0.00651084565112453,0.004979737657667428,0.003941120707478045,0.0030318901966243403,0.0019493202642287437,0.0017517898882970031,0.0014563082331075336,0.001419390092645876,0.0011230166753911737,0.0010660706968286767,0.001038416227207831]",0.00048730854177847505,0.0016978327968212564
N1000,5,48,v_b,1,3.9222253486236647,"[3.919897071637671,0.1233710596516501,0.04816462635314357,0.01984976971051844,0.011228122756174677,0.008065063052112208,0.007409452073060906,0.0050310747380188136,0.003724190465272455,0.0032905018411896166,0.0028227722023212937,0.002349765385963306,0.002196179045268764,0.0020567170349307692,0.0017659791176080457,0.001638328720802529]",30.346692877648902,"[30.346585443397952,0.07416140358012285,0.02776247283740077,0.011886965673873082,0.0064790155830100424,0.004821632455021919,0.004211993480788942,0.0028317887737086033,0.002199663930416577,0.0018828344817303285,0.001651139723893677,0.0013476618995930836,0.0012242648823429824,0.0011381386293947005,0.0009946583040856712,0.0009343405263144316]",0.0004864252405241132,0.0017191244144534703
N1000,5,48,v_b,2,3.8623699979597843,"[3.8404217502227973,0.39181299606808345,0.10545244927921223,0.04840540776874979,0.0401722258438356,0.014170579209917999,0.010537767186110599,0.00765144060907676,0.006007654170055515,0.00438634469331547,0.003277181898260297,0.00310651172212361,0.002952421794840897,0.0024297366317139564,0.002118714533434527,0.0017382036361040622]",29.121622981326464,"[29.119726475187974,0.3238294812431582,0.06448276699475704,0.02704019173606331,0.02320070118130117,0.00861232131752808,0.0060565142544921945,0.004291922250082981,0.0034697289719822955,0.0026073705144915456,0.0019038159430910695,0.0018227773317640898,0.0016745786439931187,0.0013297905969213715,0.0012259322690795832,0.0009685830988953104]",0.000487718811200466,0.001631595690652588
N1000,5,48,v_b,3,3.856582189605798,"[3.844280832900144,0.29202622897225206,0.06986677172359472,0.05047743073398134,0.039116700464762136,0.013768938675868618,0.012195415828394472,0.008001547116650107,0.006140567538048706,0.0039741688773671565,0.003056041674361392,0.00291931046488412,0.0023921441069120197,0.0022963606752138227,0.0022091926747030244,0.0016481527791739343]",29.665753991453865,"[29.665000130777702,0.2036518728224073,0.04195475668321509,0.0292186564626912,0.021769457606451447,0.00783913164201568,0.007200743245394875,0.004652986834796367,0.0036066423661095977,0.00230287162072859,0.0017438646396475816,0.0016835930258899572,0.0013786104418393684,0.0012923173404662974,0.0012492091278291217,0.0009620562168992478]",0.0004880881169810891,0.0017037842483328526
N1000,5,48,v_b,4,4.180083372225742,"[4.173119824297175,0.23788451136617222,0.030272661412424757,0.016650685168219232,0.012296543068459552,0.008088117686189285,0.007740160960276071,0.005921315118898498,0.00499262022547084,0.0036928064707369376,0.003360706437891872,0.002853714157722769,0.0023401217837858207,0.0020975858233092566,0.0017547420570589614,0.0016308815000288027]",32.570576835787136,"[32.57019986370695,0.1550446158494419,0.017137396829156777,0.009823535448141555,0.006934420646906965,0.004759351739468535,0.004569927464847314,0.0033041204386440566,0.0029775442735581158,0.0021136638370503344,0.0018740458291437655,0.0016072578201151459,0.00138406597484789,0.0012182227884785905,0.0010089148992458471,0.0009184895370112491]",0.00048580871953163296,0.0016897528957319993
