study,task_group,step,suite,task,occurrence,condition_index,queries,frames,flow_loss,teaching_loss,fm_lora_gradient_norm,teaching_lora_gradient_norm,task_weight,seconds
old,old_only4,181,libero_10,39,30,0,21,63,0.1590641112554641,0.05881673842668533,0.01665893942117691,0.008361170999705791,0.25,11.453949863091111
old,common20,181,libero_spatial,5,30,0,21,25,0.19383428423177623,0.09949539601802826,0.017400000244379044,0.013962964527308941,0.25,6.277676263824105
old,common20,181,libero_object,12,30,0,21,26,0.08473819210415794,0.012145490385591984,0.010671177878975868,0.002659437246620655,0.25,6.578522439114749
old,common20,181,libero_10,35,30,0,21,40,0.08277447628123419,0.03924445062875748,0.010844149626791477,0.01158197596669197,0.25,8.26421582326293
old,common20,182,libero_goal,28,30,0,21,20,0.14211080542632512,0.06587103009223938,0.020193634554743767,0.008360178209841251,0.25,5.646044789813459
old,common20,182,libero_object,19,30,0,21,30,0.09637318657977241,0.04956888034939766,0.006766682956367731,0.004823273979127407,0.25,7.501690000295639
old,old_only4,182,libero_object,16,30,0,21,32,0.07398954601514907,0.023601271212100983,0.0060697076842188835,0.0031377184204757214,0.25,7.182274070568383
old,common20,182,libero_spatial,4,30,0,21,34,0.10023773142269679,0.1463303416967392,0.010525393299758434,0.010796524584293365,0.25,7.743557937443256
old,common20,183,libero_object,14,30,0,21,51,0.13807429515180134,0.0846225842833519,0.009346667677164078,0.006594200152903795,0.25,9.964212408289313
old,common20,183,libero_goal,21,30,0,21,20,0.10118890660149711,0.022085608914494514,0.01162276603281498,0.0057503520511090755,0.25,5.5583594953641295
old,common20,183,libero_spatial,0,30,0,21,19,0.16856349791799272,0.055229511111974716,0.02794794738292694,0.008223521523177624,0.25,5.469628309831023
old,common20,183,libero_spatial,2,30,0,21,21,0.10203692849193298,0.06954573839902878,0.016087723895907402,0.010846012271940708,0.25,5.704883080907166
old,common20,184,libero_10,38,30,0,21,79,0.10910851685773759,0.05865248665213585,0.029300758615136147,0.01776435226202011,0.25,13.993530995212495
old,common20,184,libero_goal,22,30,0,21,20,0.16996608603568303,0.1041884571313858,0.06422777473926544,0.015749532729387283,0.25,5.544917463324964
old,common20,184,libero_spatial,7,30,0,21,33,0.13340716063976288,0.0669226124882698,0.010261011309921741,0.005393658298999071,0.25,7.56664084456861
old,old_only4,184,libero_object,18,30,0,21,33,0.07164961844682693,0.05726713314652443,0.00889910850673914,0.007491823751479387,0.25,8.024666039273143
old,old_only4,185,libero_spatial,9,30,0,21,26,0.15911552203553064,0.09583738446235657,0.013011039234697819,0.010578079149127007,0.25,6.56816597469151
old,common20,185,libero_10,34,30,0,21,53,0.10284968678440366,0.06529936194419861,0.008031865581870079,0.00525340810418129,0.25,10.359419783577323
old,common20,185,libero_object,15,30,0,21,27,0.1095203562151818,0.11066784709692001,0.00873540248721838,0.01024322584271431,0.25,6.623346036300063
old,common20,185,libero_10,37,30,0,21,62,0.12355497834228332,0.07150153815746307,0.009351285174489021,0.0064259665086865425,0.25,11.266627263277769
old,common20,186,libero_goal,29,30,0,21,40,0.16800164182980853,0.12909983098506927,0.015164192765951157,0.008805117569863796,0.25,8.39841218944639
old,common20,186,libero_goal,20,30,0,21,27,0.11790647002912703,0.06343554705381393,0.016358543187379837,0.01588772051036358,0.25,6.518496480770409
old,common20,186,libero_goal,25,30,0,21,34,0.11711804781641279,0.08005302399396896,0.010694131255149841,0.008118348196148872,0.25,7.625502456910908
old,common20,186,libero_10,36,30,0,21,52,0.10669728333041781,0.0753231793642044,0.007336646318435669,0.004813682287931442,0.25,10.475597448647022
old,old_only4,187,libero_10,39,31,0,21,55,0.17790726323922473,0.1086386889219284,0.011734318919479847,0.007320568431168795,0.25,10.636182626709342
old,common20,187,libero_object,14,31,0,21,31,0.08616272892270768,0.08071788400411606,0.006197600159794092,0.006118194665759802,0.25,7.220334976911545
old,common20,187,libero_goal,28,31,0,21,20,0.12000722402618044,0.05136652663350105,0.014255541376769543,0.005630538333207369,0.25,5.459701760672033
old,common20,187,libero_goal,21,31,0,21,21,0.0983563516111601,0.05028126388788223,0.013442791067063808,0.0071835583075881,0.25,5.6654052240774035
old,common20,188,libero_10,34,31,0,21,57,0.12711364669459205,0.11473062634468079,0.006384190637618303,0.0048707956448197365,0.25,10.988424248993397
old,common20,188,libero_10,38,31,0,21,78,0.11287573139582359,0.05273919925093651,0.011187528260052204,0.007035474292933941,0.25,13.702886654995382
old,common20,188,libero_goal,29,31,0,21,29,0.1556490822916939,0.05501426011323929,0.01791483722627163,0.010138638317584991,0.25,6.57132579293102
old,old_only4,188,libero_object,16,31,0,21,31,0.08185723211084092,0.030194904655218124,0.0065376413986086845,0.004617883358150721,0.25,7.407916420139372
old,common20,189,libero_spatial,7,31,0,21,28,0.11523797753311339,0.03882001340389252,0.007293808739632368,0.0039750332944095135,0.25,6.6292329505085945
old,common20,189,libero_object,12,31,0,21,28,0.09232838487341291,0.031178368255496025,0.01112810056656599,0.004885614383965731,0.25,6.623064136132598
old,common20,189,libero_spatial,5,31,0,21,23,0.16017866063685643,0.06898181140422821,0.011813011951744556,0.006359908729791641,0.25,5.976684980094433
old,common20,189,libero_10,37,31,0,21,45,0.09651056712581998,0.06424897909164429,0.00713379168882966,0.005671098828315735,0.25,8.968880786560476
old,common20,190,libero_goal,25,31,0,21,27,0.11819585199866973,0.11086715757846832,0.02092130295932293,0.012438292615115643,0.25,6.428780999034643
old,common20,190,libero_10,35,31,0,21,36,0.07860054962691806,0.025948304682970047,0.010238182730972767,0.005391304846853018,0.25,7.990848718211055
old,common20,190,libero_spatial,0,31,0,21,19,0.22826960682868958,0.07999254018068314,0.013336214236915112,0.006038540042936802,0.25,5.425992118194699
old,common20,190,libero_object,15,31,0,21,30,0.15781801016557784,0.041232313960790634,0.010828777216374874,0.007537082303315401,0.25,6.989232737571001
old,old_only4,191,libero_spatial,9,31,0,21,34,0.15390619067918687,0.1122472882270813,0.007800341583788395,0.006588887423276901,0.25,7.555134244263172
old,common20,191,libero_object,19,31,0,21,27,0.08796862104818934,0.0771908164024353,0.011920081451535225,0.006717466749250889,0.25,6.671891253441572
old,common20,191,libero_goal,22,31,0,21,29,0.14306172586622692,0.08052973449230194,0.014916100539267063,0.013456570915877819,0.25,6.704314513131976
old,common20,191,libero_spatial,2,31,0,21,29,0.09902345069817134,0.10918153077363968,0.011205893941223621,0.00927823781967163,0.25,6.879453235305846
old,common20,192,libero_spatial,4,31,0,21,29,0.1395536632764907,0.07844332605600357,0.00959126465022564,0.006546400487422943,0.25,6.703948037698865
old,common20,192,libero_goal,20,31,0,21,33,0.13671435770534332,0.09755034744739532,0.010788267478346825,0.009561092592775822,0.25,7.432059690356255
old,common20,192,libero_10,36,31,0,21,50,0.12728479220753625,0.054841212928295135,0.018540026620030403,0.010599751956760883,0.25,10.443064606748521
old,old_only4,192,libero_object,18,31,0,21,34,0.07489026497517312,0.02775709144771099,0.008819294162094593,0.005386225413531065,0.25,8.056776699610054
old,common20,193,libero_object,15,32,0,21,29,0.07573350518941879,0.053377289324998856,0.008074689656496048,0.00888938270509243,0.25,6.7495858957991
old,common20,193,libero_goal,22,32,0,21,20,0.13359944132112322,0.14857102930545807,0.015489141456782818,0.012135284021496773,0.25,5.491467276588082
old,old_only4,193,libero_10,39,32,0,21,59,0.17828017260347093,0.07010574638843536,0.010310477577149868,0.007195191457867622,0.25,11.273349553346634
old,old_only4,193,libero_object,18,32,0,21,33,0.07159332221462612,0.06870928406715393,0.006490024272352457,0.008093194104731083,0.25,7.522941671311855
old,common20,194,libero_goal,29,32,0,21,41,0.11255092635041189,0.15050379931926727,0.015994632616639137,0.022536514326930046,0.25,8.404659979976714
old,common20,194,libero_10,38,32,0,21,87,0.0848738568879309,0.04164441302418709,0.010063362307846546,0.006359735503792763,0.25,14.795371631160378
old,common20,194,libero_10,37,32,0,21,52,0.1146588513538951,0.06624221801757812,0.013914607465267181,0.007774469442665577,0.25,10.04394282400608
old,common20,194,libero_object,19,32,0,21,41,0.08743641312633241,0.04033825546503067,0.007034229580312967,0.009135149419307709,0.25,8.87415113300085
old,common20,195,libero_spatial,7,32,0,21,27,0.1075480438414074,0.041408032178878784,0.013203095644712448,0.005262868013232946,0.25,6.6498147854581475
old,common20,195,libero_10,34,32,0,21,57,0.07518263445014045,0.01690959930419922,0.00891478918492794,0.003237418830394745,0.25,11.069638255983591
old,common20,195,libero_goal,20,32,0,21,38,0.11224281752393359,0.10822980850934982,0.011775271967053413,0.011820856481790543,0.25,8.08196295518428
old,common20,195,libero_spatial,5,32,0,21,27,0.1725188351812817,0.09709100425243378,0.017628291621804237,0.0075412713922560215,0.25,6.502235910855234
old,common20,196,libero_object,12,32,0,21,25,0.13693651627926598,0.05355682969093323,0.013490608893334866,0.005001331679522991,0.25,6.397733607329428
old,common20,196,libero_spatial,2,32,0,21,26,0.10917526199704122,0.09023066610097885,0.008833490312099457,0.008872088976204395,0.25,6.3969218544662
old,common20,196,libero_goal,21,32,0,21,21,0.11946696965467363,0.03093131259083748,0.013798142783343792,0.005211417563259602,0.25,5.691233259625733
old,common20,196,libero_goal,28,32,0,21,19,0.10983128490902129,0.08630029857158661,0.014669959433376789,0.009177075698971748,0.25,5.3798375418409705
old,common20,197,libero_10,35,32,0,21,34,0.059082809126093275,0.03638458251953125,0.011975332163274288,0.010925407521426678,0.25,7.665843539871275
old,common20,197,libero_goal,25,32,0,21,35,0.1376832489456449,0.047903940081596375,0.02543528750538826,0.008973865769803524,0.25,7.733438455499709
old,old_only4,197,libero_object,16,32,0,21,32,0.10513234493278321,0.03760112449526787,0.011373643763363361,0.004534001462161541,0.25,7.1131189446896315
old,common20,197,libero_spatial,4,32,0,21,33,0.1139210874126071,0.11549978703260422,0.011775650084018707,0.00907130353152752,0.25,7.836549240164459
old,common20,198,libero_spatial,0,32,0,21,19,0.20434010312670753,0.05349552631378174,0.013256342150270939,0.006912634242326021,0.25,5.309897152706981
old,common20,198,libero_object,14,32,0,21,45,0.0883348612558274,0.0695982277393341,0.010798230767250061,0.00633955979719758,0.25,9.023476286791265
old,common20,198,libero_10,36,32,0,21,50,0.10474457698208946,0.0384511835873127,0.007285436149686575,0.004563791677355766,0.25,10.034616402350366
old,old_only4,198,libero_spatial,9,32,0,21,25,0.15280160520757946,0.04898122698068619,0.011524680070579052,0.007214840967208147,0.25,6.179707854986191
old,common20,199,libero_object,19,33,0,21,34,0.0748689557824816,0.030601881444454193,0.006464507430791855,0.00470044044777751,0.25,7.731645680963993
old,common20,199,libero_goal,28,33,0,21,17,0.14656631151835123,0.0525595024228096,0.010306011885404587,0.006457357667386532,0.25,5.296719439327717
old,common20,199,libero_spatial,0,33,0,21,18,0.17700196873574028,0.07713482528924942,0.014685237780213356,0.006554671563208103,0.25,5.282254402525723
old,common20,199,libero_10,37,33,0,21,59,0.10108233456100735,0.0677800253033638,0.007710861507803202,0.0065103452652692795,0.25,10.995435470715165
old,common20,200,libero_object,14,33,0,21,33,0.08104936565671647,0.022387010976672173,0.007465156260877848,0.0037432503886520863,0.25,7.580918402411044
old,common20,200,libero_object,12,33,0,21,26,0.09160418347233817,0.07097943127155304,0.007573416456580162,0.007189112715423107,0.25,6.342040033079684
old,common20,200,libero_10,38,33,0,21,79,0.0943688228726387,0.08508957922458649,0.013242466375231743,0.005450532305985689,0.25,13.895369072444737
old,old_only4,200,libero_10,39,33,0,21,46,0.15278028093633197,0.1420905590057373,0.010746651329100132,0.008241542614996433,0.25,9.174429845996201
old,old_only4,201,libero_spatial,9,33,0,21,38,0.1587731178317751,0.18248558044433594,0.009516199119389057,0.0072869290597736835,0.25,8.110169427469373
old,old_only4,201,libero_object,16,33,0,21,34,0.08649238163516634,0.0581209734082222,0.006424105726182461,0.00719193322584033,0.25,7.509363443590701
old,common20,201,libero_spatial,2,33,0,21,34,0.11766773959000905,0.14736059308052063,0.013030748814344406,0.010438128374516964,0.25,7.41859726421535
old,old_only4,201,libero_object,18,33,0,21,31,0.10036891663358324,0.02358897030353546,0.008169545792043209,0.005159767810255289,0.25,7.202810853719711
old,common20,202,libero_goal,21,33,0,21,24,0.07387308368370646,0.05651970952749252,0.007153075188398361,0.004681902471929789,0.25,5.867874700576067
old,common20,202,libero_goal,25,33,0,21,31,0.11211923296962463,0.08345386385917664,0.02234942466020584,0.009840789251029491,0.25,6.868882861919701
old,common20,202,libero_10,35,33,0,21,39,0.10978666515577407,0.02443874068558216,0.01348956860601902,0.005017722956836224,0.25,8.120819166302681
old,common20,202,libero_10,34,33,0,21,54,0.1042710414954594,0.018615474924445152,0.011315527372062206,0.002927453489974141,0.25,10.270392319187522
old,common20,203,libero_10,36,33,0,21,57,0.10647944023921377,0.10349379479885101,0.008367429487407207,0.006162466015666723,0.25,10.736571729183197
old,common20,203,libero_spatial,7,33,0,21,35,0.1178692217384066,0.0770307183265686,0.009158877655863762,0.0059614600613713264,0.25,7.453912489116192
old,common20,203,libero_goal,20,33,0,21,27,0.12742904751073747,0.0680137574672699,0.01064656674861908,0.011452804319560528,0.25,6.543606382794678
old,common20,203,libero_spatial,4,33,0,21,30,0.15342459011645543,0.11687806993722916,0.009159795939922333,0.007595612667500973,0.25,7.152265837416053
old,common20,204,libero_goal,29,33,0,21,34,0.15233421964304786,0.12618672847747803,0.01685824990272522,0.02452283538877964,0.25,7.198381862603128
old,common20,204,libero_object,15,33,0,21,28,0.13032263304506028,0.09411346912384033,0.013795810751616955,0.009040103293955326,0.25,6.410530260764062
old,common20,204,libero_goal,22,33,0,21,24,0.13457686276662917,0.08256489038467407,0.03252599760890007,0.016160117462277412,0.25,6.223122639581561
old,common20,204,libero_spatial,5,33,0,21,25,0.16718903396810803,0.06470654904842377,0.011484548449516296,0.007857182063162327,0.25,6.077757593244314
old,common20,205,libero_spatial,4,34,0,21,32,0.11541129506769635,0.04674435779452324,0.012695414945483208,0.0059199086390435696,0.25,7.026415167376399
old,old_only4,205,libero_object,18,34,0,21,35,0.08635544776916504,0.09758108854293823,0.008129261434078217,0.010801602154970169,0.25,7.887020317837596
old,common20,205,libero_goal,28,34,0,21,18,0.11004576228913807,0.026687899604439735,0.012645137496292591,0.00566454790532589,0.25,5.324648967944086
old,common20,205,libero_10,35,34,0,21,39,0.06361969986132213,0.013792183250188828,0.007351656444370747,0.004277553874999285,0.25,8.039973365142941
old,common20,206,libero_spatial,2,34,0,21,23,0.12400499199117933,0.0686803013086319,0.010217458009719849,0.009722139686346054,0.25,5.767287426628172
old,common20,206,libero_10,34,34,0,21,50,0.11515213123389653,0.06502934545278549,0.009240543469786644,0.005108336452394724,0.25,9.587398363277316
old,common20,206,libero_object,19,34,0,21,27,0.10402939575059074,0.059312235563993454,0.010132323950529099,0.0077087231911718845,0.25,6.4617171017453074
old,common20,206,libero_10,37,34,0,21,54,0.11344460681790397,0.07947082072496414,0.009140086360275745,0.010837293229997158,0.25,10.150662721134722
old,common20,207,libero_goal,25,34,0,21,32,0.14384583632151285,0.07129424065351486,0.024245474487543106,0.01516951248049736,0.25,6.937766038812697
old,common20,207,libero_object,12,34,0,21,37,0.11088571768431435,0.04535338655114174,0.01201412919908762,0.006112508475780487,0.25,7.632050070911646
old,old_only4,207,libero_10,39,34,0,21,62,0.19673813098952883,0.1065945029258728,0.012013109400868416,0.011587818153202534,0.25,11.579344973899424
old,old_only4,207,libero_object,16,34,0,21,32,0.09713830763385409,0.03404320403933525,0.014219217002391815,0.007521017920225859,0.25,7.054148426279426
old,common20,208,libero_goal,22,34,0,21,26,0.14538999398549396,0.14293327927589417,0.02909831330180168,0.020336642861366272,0.25,6.182774672284722
